70436,22,0.066986,0.000000,12
98412,23,0.074013,0.000000,15
11718,17,0.006188,0.000000,13
134664,25,0.106045,0.000000,17
5209,16,0.002804,0.000000,10
59830,22,0.047307,0.000000,12
71614,22,0.061839,0.000000,14
42704,21,0.028527,0.000000,11
10486,17,0.006311,0.000000,7
55230,21,0.043554,0.000000,13
86288,23,0.072995,0.000000,15
87902,23,0.079436,0.000000,11
24271,19,0.017434,0.000000,13
67445,22,0.053571,0.000000,14
21294,19,0.017615,0.000000,13
67976,22,0.053178,0.000000,10
30932,20,0.025121,0.000000,10
51926,21,0.043678,0.000000,19
74010,22,0.062187,0.000000,18
57200,22,0.041898,0.000000,16
6175,16,0.004036,0.000000,14
4890,16,0.004925,0.000000,10
128087,25,0.118276,0.000000,15
59140,22,0.057369,0.000000,14
86044,23,0.087680,0.000000,13
124428,25,0.108149,0.000000,15
55828,21,0.043152,0.000000,15
1904,13,0.001058,0.000000,7
89286,23,0.071071,0.000000,13
96167,24,0.067234,0.000000,16
108997,24,0.066955,0.000000,14
6800,16,0.003326,0.000000,12
12237,18,0.006820,0.000000,16
91221,23,0.073555,0.000000,13
146642,26,0.090069,0.000000,14
166169,27,0.104561,0.000000,17
61999,22,0.046831,0.000000,14
149038,26,0.099617,0.000000,14
66394,22,0.047236,0.000000,12
134964,25,0.089790,0.000000,13
3528,14,0.001832,0.000000,8
141058,25,0.092168,0.000000,19
51334,21,0.029800,0.000000,11
147235,26,0.095253,0.000000,16
96629,24,0.069089,0.000000,14
117820,24,0.082051,0.000000,20
12721,18,0.006980,0.000000,14
82402,23,0.059140,0.000000,15
55950,21,0.041308,0.000000,11
170358,28,0.114226,0.000000,16
41346,20,0.026986,0.000000,12
163708,27,0.141528,0.000000,15
25948,19,0.024418,0.000000,11
146431,26,0.121913,0.000000,16
16644,18,0.015109,0.000000,12
113398,24,0.109072,0.000000,16
12763,18,0.008600,0.000000,8
102477,24,0.116335,0.000000,12
91593,23,0.105325,0.000000,17
116022,24,0.106888,0.000000,16
170975,27,0.177452,0.000000,19
132375,25,0.093634,0.000000,13
43631,21,0.033276,0.000000,15
61343,22,0.044855,0.000000,18
173107,28,0.138377,0.000000,14
37323,20,0.033171,0.000000,16
166627,27,0.131669,0.000000,17
165544,27,0.132659,0.000000,15
136365,25,0.123442,0.000000,19
101428,24,0.092432,0.000000,10
99337,24,0.090941,0.000000,16
69657,22,0.052833,0.000000,16
169153,27,0.099019,0.000000,15
146614,26,0.085439,0.000000,18
136769,25,0.084948,0.000000,11
144168,26,0.086943,0.000000,20
32178,20,0.024275,0.000000,14
149505,26,0.093447,0.000000,16
6810,16,0.003296,0.000000,10
165286,27,0.098936,0.000000,17
20088,19,0.012098,0.000000,11
134133,25,0.114534,0.000000,21
3471,15,0.001869,0.000000,11
9452,17,0.005562,0.000000,13
4001,15,0.002122,0.000000,7
134421,25,0.090572,0.000000,17
10951,17,0.005243,0.000000,11
165164,27,0.098452,0.000000,17
32194,20,0.022500,0.000000,8
37083,20,0.029538,0.000000,12
163614,27,0.095010,0.000000,21
145000,26,0.083492,0.000000,18
68791,22,0.048464,0.000000,12
69185,22,0.046018,0.000000,14
66051,22,0.051754,0.000000,12
25603,19,0.014569,0.000000,17
30499,20,0.021229,0.000000,8
45472,21,0.037751,0.000000,9
106698,24,0.077252,0.000000,14
130566,25,0.087477,0.000000,13
