14028344,57,17.430185,27.186900,41
4415279,55,5.039705,23.394823,43
-,-,-,-,-
5253685,56,6.903750,26.620789,42
2021382,56,2.282860,28.153198,42
969356,52,1.121334,27.416488,36
7170013,52,8.012758,23.383736,30
2618503,50,2.663381,24.424523,32
313211,46,0.264942,21.503714,32
17805045,59,22.141451,27.734989,43
3525006,57,3.470971,28.750544,43
32334,45,0.039057,26.236208,35
831333,46,0.758189,19.507479,36
-,-,-,-,-
-,-,-,-,-
909219,42,0.932080,18.651622,24
-,-,-,-,-
1267588,55,1.206554,27.259433,43
154092,46,0.138030,22.987150,36
1995813,52,2.097508,24.572979,36
5668025,54,6.394373,26.403395,34
13338796,59,16.310661,28.247415,41
1398857,49,1.354643,24.277053,33
4691710,54,5.034665,26.312234,34
6227205,52,6.674581,24.700272,32
20161235,58,24.749025,27.585266,40
11278428,53,14.445789,25.459157,33
909442,52,0.957808,27.872710,36
3917549,54,4.588886,26.119066,38
215990,47,0.190479,24.840169,35
192534,50,0.145061,28.164810,38
17025056,59,23.070436,29.273736,43
18535767,60,25.138817,30.110062,42
2063117,52,2.814656,25.982463,36
4626661,55,6.052953,26.974809,39
2309697,52,2.960284,25.791491,36
-,-,-,-,-
827864,53,0.797138,28.710055,41
1118025,49,1.290739,24.280758,35
6540243,54,7.667323,26.380557,36
5727374,54,7.067921,26.121909,36
48447,42,0.051104,23.300039,30
7332466,64,8.155187,33.052826,48
2731989,50,3.863773,24.607501,32
539196,51,0.775222,27.316122,39
1430455,49,2.159288,22.917919,35
179689,47,0.178940,25.475309,35
119535,49,0.145301,25.168521,39
-,-,-,-,-
4399444,53,6.044595,25.099392,39
3031922,56,3.654992,28.074825,44
11641228,56,15.287689,26.803445,38
-,-,-,-,-
7221615,56,8.788316,27.820720,40
152123,41,0.164329,20.696139,29
-,-,-,-,-
484048,50,0.561223,26.117385,36
506538,51,0.607310,25.545294,37
-,-,-,-,-
-,-,-,-,-
508957,45,0.560864,21.727099,31
1828847,57,2.131796,29.084569,43
-,-,-,-,-
5622335,51,7.156674,23.618298,31
920623,47,1.141354,22.622819,31
-,-,-,-,-
8430894,50,12.003600,23.921401,28
5471060,51,7.211948,25.117996,31
4579005,53,5.887538,25.342840,37
8179227,52,11.333462,24.664403,30
557862,44,0.640590,20.630122,30
-,-,-,-,-
188717,49,0.178436,23.873066,37
1373939,56,1.548098,28.771618,46
3440513,48,4.062986,22.060243,30
7622602,57,10.762045,27.729741,41
2184110,54,2.744187,27.597980,34
619299,53,0.689707,27.380697,41
68633,42,0.077017,21.781103,28
3951356,57,5.346625,26.913583,43
744209,53,0.837717,28.051743,39
-,-,-,-,-
1900358,49,2.403423,24.127775,31
10972804,55,14.589887,26.658957,37
158355,44,0.175822,20.888586,32
195222,45,0.199804,22.290463,35
4681483,52,6.123122,25.962040,34
-,-,-,-,-
3559259,54,4.224984,26.461863,38
820923,50,0.899934,26.079187,36
18150875,57,25.216175,26.873361,41
-,-,-,-,-
438960,46,0.458355,20.965217,34
276325,53,0.282670,27.766560,45
751475,50,0.796124,25.063400,34
1263033,49,1.530940,22.922221,35
191601,44,0.208230,21.267765,32
9499694,54,12.891522,25.127289,34
5342754,57,6.631219,28.762484,39
4484857,54,5.811085,25.170228,38
